,artists
12634,'Christopher Robson'
12635,'Ian Honeyman'
12636,'Thomas Guthrie'
12637,'Choir of the Golden Age'
12638,'Orchestra of the Golden Age'
12639,'Robert Glenton']
12640,'Kym Amps'
12641,'David van Asch'
12642,'Giles Tomkins'
12643,'Nicole Bower'
12644,'Terence R. Charlston']
12645,'Oliver Lepage-Dean'
12646,'Christopher Whitton']
12647,'György Geiger'
12648,"[""The Bogart's Acoustic Trio""]"
12649,['Los Straitjackets']
12650,'WC']
12651,'I Fagiolini'
12652,'Barokksolistene'
12653,'Robert Hollingworth']
12654,'Clare Wilkinson'
12655,'Nicholas Mulroy'
12656,'Charles Gibbs'
12657,'Joy Smith'
12658,'Eligio Quinteiro']
12659,'Charles Gibbs']
12660,['Luca Marenzio'
12661,'Anna Crookes'
12662,'Robert Hollingworth'
12663,'Nicholas Hurndall Smith'
12664,'Eligio Quinteiro'
12665,'Catherine Pierron']
12666,'Frances Kelly']
12667,'Bjarte Eike'
12668,'Peter Spissky'
12669,'Steven Devine']
12670,'Jonathan Sells'
12671,'Catherine Pierron'
12672,'Terence R. Charlston'
12673,'Fiona Ritchie'
12674,'Barokksolistene']
12675,['Korova']
12676,['Goatwhore']
12677,['Linn & Freddie']
12678,['Steve Kareta and Changes']
12679,['The Dartmouth Aires']
12680,['Nathanael May']
12681,['Duo 46']
12682,['Lisa Cella'
12683,'Thomas Rosenkranz']
12684,['Matt Gould'
12685,'Nathanael May']
12686,['Beth Ilana Schneider-Gould'
12687,'Matt Gould'
12688,['Scott Hamilton Scandinavian Five']
12689,['The Rhyhmic Eight']
12690,['My First Earthquake']
12691,['Special Ed']
12692,['Rock Master Scott & The Dynamic Three']
12693,['Snoop Dogg'
12694,'WC (Westside Connection)']
12695,['Grandmaster Flash']
12696,['Jadakiss']
12697,['Champ MC']
12698,['Ghostface Killah']
12699,['Fat Joe']
12700,['Shannon']
12701,['Dukedagod Presents 40 Cal'
12702,'JR Writer']
12703,'Bumpy Knuckles']
12704,['Big Daddy Kane']
12705,['Streetlife'
12706,'Inspectah Deck']
12707,['Tone-Loc']
12708,['C-Bo'
12709,'Joker The BailBondsMan']
12710,['Kurupt'
12711,'Kokane']
12712,['V And Legacy'
12713,['3rd Bass']
12714,['Lou Bega']
12715,['Grandmaster Melle Mel']
12716,['Hexx']
12717,'Truck Turner'
12718,'Big Pun'
12719,['Buck Shadow']
12720,['Spencer']
12721,['The Big Nowhere']
12722,['David Archuleta']
12723,'Rachel Podger'
12724,'Gary Cooper']
12725,'Gary Cooper'
12726,'Rachel Podger']
12727,['Orchestra of the Florence May Festival'
12728,'Chorus of the Florence May Festival'
12729,'Franco Capuana']
12730,['Chorus of the Florence May Festival'
12731,'Ugo Trama'
12732,'Orchestra of the Florence May Festival'
12733,['Flaviano Labo'
12734,'Giuseppe Baratti'
12735,['Giuseppe Baratti'
12736,'Flaviano Labo'
12737,['Montserrat Caballé'
12738,'Flora Rafanelli'
12739,['Flora Rafanelli'
12740,'Piero Cappuccilli'
12741,['Piero Cappuccilli'
12742,['Soulsearcher']
12743,['Soulsearcher'
12744,'Jazz N Groove']
12745,['Benjamin Brunn']
12746,['Thomas Fehlmann']
12747,['Jan Jelinek']
12748,['DJ Sprinkles']
12749,['Hiroshi Watanabe']
12750,['Vince Watson']
12751,['Takuwan']
12752,['Grand Design']
12753,['Marcel Khalifa']
12754,['Jim Campilongo']
12755,['Portion Control']
12756,['Miss Tess']
12757,'Smaro Gregoriadou']
12758,['Antonio José'
12759,['Smaro Gregoriadou'
12760,'Yorgos Kertsopoulos']
12761,['Smaro Gregoriadou']
12762,['The Story Changes']
12763,['Let Go']
12764,['The Tikiyaki Orchestra']
12765,['Mark Gentry']
12766,['Dusks Embrace']
12767,['Sean Jones']
12768,['Bria Skonberg']
12769,['Bria Skonberg'
12770,'Michael Kaeshammer']
12771,['Russell Moore & IIIrd Tyme Out']
12772,['Clika 1']
12773,['Clika 1'
12774,'Murderous Klik']
12775,'Don Cisco']
12776,'Fatal']
12777,'G.P.I.']
12778,'Doc Well']
12779,'Frost']
12780,'Mack Villinize']
12781,'Ragg']
12782,'XXX Sins']
12783,'Don Cisco'
12784,'Chico Dater']
12785,'Doc Well'
12786,'G $ Money']
12787,['Diego Barber']
12788,['Bucktown Tiger']
12789,['DevilDriver']
12790,['CSTVT']
12791,['17th Chapter'
12792,'Matt Garrity']
12793,'Matt Garrity'
12794,'Kat Larson']
12795,['Bernadette Seacrest adn her Provocateurs']
12796,['Alonso Del Rio']
12797,['Viento En Contra']
12798,['Morpheus Descends']
12799,['Arch Enemy']
12800,'40 Glocc'
12801,'Kurupt']
12802,'Dukedagod Presents 40 Cal']
12803,['The R&B Allstars']
12804,['Gritty'
12805,'Loon']
12806,['Layzie Bone']
12807,['Akon'
12808,'40 Cal.']
12809,['Jim Jones']
12810,['AllStar Hip-Hop Group']
12811,['Company B']
12812,['Jody Whitesides']
12813,['Matt Fink']
12814,['William Gokelman']
12815,['David Kauffman']
12816,['Justin Graves']
12817,['Geisa Dutra']
12818,['Julien Jabre']
12819,['Kill to Kill']
12820,['Persefone']
12821,['Jordi Savall'
12822,['Robert Pollard']
12823,['Lynn Riley']
12824,['Wassim Soubra']
12825,['The Christmas Jug Band'
12826,'Norton Buffalo']
12827,'Paul Rogers']
12828,'Tim Eschliman']
12829,'Austin deLone']
12830,"""Dan Hicks' Lickettes"""
12831,'Dan Hicks']
12832,'Mike Duke']
12833,'Country Joe McDonald'
12834,'Lech Wierzynski']
12835,'Tim Eschliman'
12836,'Paul Rogers'
12837,'Austin deLone'
12838,['Chris Fortier'
12839,'Gavin Herlihy']
12840,'John Selway']
12841,'Jamie Stevens']
12842,['Bare Infinity']
12843,['Aimee Allen']
12844,['Stray']
12845,'Richard Pittman']
12846,['Robert Moran'
12847,['Vivian Girls']
12848,['Typhoon Ferri']
12849,['Loquillo']
12850,['Loquillo'
12851,'Andrés Calamaro'
12852,'Bunbury'
12853,'Jaime Urrutia']
12854,['Johnny Hallyday']
12855,['Jaime Urrutia'
12856,'Loquillo']
12857,'El Columpio Asesino']
12858,'Andrés Calamaro']
12859,'Aurora Beltrán']
12860,['Loquillo Y Los Trogloditas'
12861,'Fito y Fitipaldis']
12862,'Luis Eduardo Aute']
12863,'Johannette Zomer'
12864,'Bart Schneemann'
12865,'Musica Amphion']
12866,'Musica Amphion'
12867,'Bart Schneemann']
12868,'Pieter-Jan Belder']
12869,['Proem']
12870,['Loess']
12871,['Johann Baptist Georg Neruda'
12872,'Charles Schlueter'
12873,'Kyushu Symphony Orchestra'
12874,['Brooke White']
12875,['Nocturnal']
12876,['Pissed Jeans']
12877,['Revocation']
12878,['Van Wilks']
12879,['Oicho']
12880,['Mickey Newbury']
12881,['Mark Cook']
12882,['Thanatos']
12883,['Frank H. Losey'
12884,'Herman Bellstedt'
12885,'Alexander Goedicke'
12886,'Deborah Dewolf Emerey']
12887,['Metropolitan Opera Brass']
12888,['Robyn Hitchcock'
12889,'The Venus 3']
12890,['Chubb Rock']
12891,['MuszaMil'
12892,'Nitty Gritty'
12893,'Dave Grave']
12894,['Mike Zito']
12895,['Mike Zito'
12896,'Cyril Neville']
12897,'Randy Chortkoff']
12898,'Anders Osborne']
12899,'Susan Cowsill']
12900,"""Jumpin' Johnny Sansone""]"
12901,'Lynwood Slim']
12902,['Rob Paparozzi']
12903,['English Chamber Orchestra'
12904,'Elisabeth Söderström']
12905,['Osibisa']
12906,['The Starfolk']
12907,['Typsy Panthre']
12908,['Grey Skies']
12909,['Rupa & the April Fishes']
12910,['Arthur Honegger'
12911,'Hawthorne String Quartet']
12912,['Yves Chardon'
12913,'Hawthorne String Quartet'
12914,'Joel Moerschel']
12915,'James Sommerville'
12916,'Ronald Barron']
12917,'Lawrence Wolfe']
12918,['Tomas Svoboda'
12919,'Paul Jenkins']
12920,['Paula Sinclair']
12921,['The Solomon Douglas Swingtet']
12922,['Jerzy Bugaj']
12923,['Jerzy Bugaj
12924,Katarzyna Bugaj
12925,Agata Bugaj & Sara Jakubiak']
12926,Agata Bugaj & Amanda Hagy']
12927,['of Montreal']
12928,['Insidious Decrepancy']
12929,['La Arrolladora Banda El Limón De Rene Camacho']
12930,['SwampDaWamp']
12931,['Les Enfoirés']
12932,['Anacondaz']
12933,['Anacondaz'
12934,'Ринат Султанов']
12935,['TarantinosNYC']
12936,['Caroline Peyton']
12937,['Sugar High']
12938,['Hushabye Baby']
12939,['Commander Cody']
12940,['Iron Claw']
12941,['Ethnofobia']
12942,['Blackwater James']
12943,['The Rabble']
12944,['Bodychoke']
12945,['Neurobash']
12946,['Voices of Decay']
12947,['Ascension']
12948,['Cobra Starship']
12949,['Cobra Starship'
12950,'Leighton Meester']
12951,['Zombi']
12952,['John Evans Band']
12953,['The Heptones']
12954,['Laura Pausini']
12955,['Daniel Santiago']
12956,['Amy Marie']
12957,['Pat Surface'
12958,'Boundary Water Boys']
12959,['DERYL DODD']
12960,['Havoc']
12961,['Havoc'
12962,'Ricky Blaze']
12963,'Cassidy']
12964,'Prodigy']
12965,'Sonyae Elise']
12966,'Brasil Guitar Duo']
12967,'Zoran Dukic']
12968,['Tyrants In Therapy']
12969,['Gridlok']
12970,['Alex Zurdo']
12971,['An-Ten-Nae']
12972,['MO2']
12973,['The Flying Skulls']
12974,['Knowa Knowone'
12975,'Seasunz'
12976,'Firewater'
12977,'Wiseproof'
12978,'New Eon']
12979,['Goddess Alchemy Project']
12980,['Heyoka']
12981,['Beats Antique'
12982,'Fanfara Kalashniko']
12983,['Spystep']
12984,['Sexytime']
12985,['Eric Sharp'
12986,'Bass Cadet']
12987,['Telepath']
12988,['Deepchild']
12989,['Patriotic Players']
12990,['Falcao and Monashee']
12991,['Impaler']
12992,['Audie Blaylock'
12993,'Redline']
12994,['Simon Fisk']
12995,['Colin Meloy']
12996,['This Drama']
12997,['The Action']
12998,['AIDS Wolf']
12999,['The Marksmen Quartet']
13000,['Soundshok']
13001,['Beth Kinderman & the Player Characters']
13002,['Jonny McGovern']
13003,['Alessandra Amoroso']
13004,['Iron Horse']
13005,'Strasbourg Philharmonic Orchestra'
13006,'Marc Albrecht']
13007,['Mighty Sam McClain']
13008,['Red Rooster']
13009,['El Tri']
13010,['The Foxes']
13011,['Sean Feucht']
13012,['Gold Heart']
13013,['AZ']
13014,['Victoria Hart']
13015,['Victoria Hart'
13016,'Russell Watson']
13017,'Atila']
13018,'David Francis'
13019,'Revelation']
13020,['Nelly Maximous']
13021,'Scottish Chamber Orchestra'
13022,'Alexander Janiczek']
13023,['The Exalted Piledriver']
13024,['Leo Perez']
13025,['Citadellion']
13026,'Anne-Marie McDermott']
13027,['Kenny Young and the Eggplants']
13028,'Lavinia Meijer']
13029,['Paul Patterson'
13030,['Garrett Byrnes'
13031,['Isang Yun'
13032,['Toru Takemitsu'
13033,['Jamrose']
13034,['Barre Phillips']
13035,['Barry Scott'
13036,'Second Wind']
13037,['David Davis'
13038,'The Warrior River Boys']
13039,['Wide Eyes']
13040,['Danseorkestret']
13041,['Zora Young']
13042,['Zora Young'
13043,'Bobby Diringer']
13044,['Alela Diane']
13045,['Domenica']
13046,['Manic Street Preachers']
13047,['The Antlers']
13048,['A.M.']
13049,['Allison Moorer']
13050,['Sunparlour Players']
13051,['Cindy Bradley']
13052,['Peter Himmelman']
13053,['Kevin Dozier']
13054,['Inner Circle']
13055,['The Honeydogs']
13056,['Gloria']
13057,['Gene Watson']
13058,['The Apers']
13059,['Brittany Haas']
13060,['Cutthoat Committee']
13061,'Miss Lady Pinks']
13062,['Frightened Rabbit']
13063,['El Canto Del Loco']
13064,['Idan Raichel'
13065,'Marta Gómez']
13066,['Idan Raichel']
13067,'Amir Dadon']
13068,'Anat Ben Hamo']
13069,'Mayra Andrade']
13070,'Maya Avraham']
13071,'Ilan Damti']
13072,'Shimon Buskila']
13073,'Shai Tsabari']
13074,'Somi']
13075,['Kristin Scott Benson'
13076,'Cody Kilby'
13077,'Wayne Benson']
13078,'David Grier'
13079,'Theo Verbey'
13080,'Gothenburg Symphony Orchestra'
13081,'Mario Venzago']
13082,'Robert Murray'
13083,'Christian Von Borries'
13084,'Gothenburg Symphony Orchestra']
13085,'Isabelle van Keulen'
13086,'Geraldine McGreevy'
13087,'Saga Danielsson'
13088,['Thirsty Perch Blues Band']
13089,'Paul Horn']
13090,'Suru Ekeh']
13091,['Plaza Musique']
13092,['Halloween
13093,Alaska']
13094,['The Last Tycoons']
13095,['Shanequa Goes to Mars']
13096,['Iron Horse'
13097,"""Pickin' On Series""]"
13098,['Kasra']
13099,['Tony Spinner']
13100,'Ronald Brautigam']
13101,['Syzygy']
13102,['Decadence']
13103,'Dunedin Consort'
13104,'Players']
13105,'Susan Hamilton'
13106,'John Butt'
13107,'Dunedin Consort']
13108,'Thomas Hobbs'
13109,'Matthew Brook'
13110,['SourceCodeX']
13111,['Gary Branscombe']
13112,['Tommy Webb']
13113,['Jennifer Lee Snowden']
13114,['Helios']
13115,['Southern Rail']
13116,['Larry Sparks']
13117,['By The Patient']
13118,['Else Marie Pade'
13119,'Richard Krug'
13120,'Helen Davies Mikkelborg'
13121,'Gert Sorensen']
13122,['Else Marie Pade']
13123,'Sa Chen']
13124,'Konstantin Chernov'
13125,['Teddy Presberg']
13126,['Doomriders']
13127,['Cloakwheel']
13128,['Ace Frehley']
13129,['Vapid']
13130,['Razorblade']
13131,['Elizabeth Nicholson']
13132,['Consider the Source']
13133,['Harms Way']
13134,['Niles Philips']
13135,['Niles Philips'
13136,'Tonkin']
13137,['Makiko Hirabayashi'
13138,'Klavs Hovman'
13139,'Marilyn Mazur']
13140,['Dale Ann Bradley']
13141,['Cunninlynguists']
13142,['Substantial']
13143,['Cashmere The PRO']
13144,['Jermiside']
13145,['Witch Doctor']
13146,['Hypnogaja']
13147,['Storm King']
13148,['Goth Mountain']
13149,['From Monument To Masses']
13150,['From Monument To Masses'
13151,'Felix Cartal']
13152,'Mixhell']
13153,'Designer Drugs']
13154,['Debbie Davies']
13155,['Loscil']
13156,['Ike Moriz']
13157,['Beres Hammond'
13158,'Buju Banton']
13159,'Agent Sasco (Assassin)'
13160,'I-Octane'
13161,'Marcia Griffiths']
13162,'Queen Ifrica']
13163,'Marcia Griffiths'
13164,'Gramps Morgan'
13165,'Queen Ifrica'
13166,'Louie Culture'
13167,'Tony Rebel']
13168,['Tokyo Blade']
13169,['Brazilian Love Affair']
13170,['Greg Cilhune']
13171,['Razoof']
13172,['Madrid De Los Austrias']
13173,['Sabrina Malheiros']
13174,['Sunlightsquare']
13175,['Gregor Salto']
13176,['Mustafa']
13177,['Espirito']
13178,['Joe Manina']
13179,['Diva Avari']
13180,['Saxsymbol']
13181,['Mastiksoul']
13182,['Juan Magán']
13183,['Dj Pantelis']
13184,['Carlos Campos']
13185,['Christian Malloni']
13186,['James Ikon']
13187,['B-Floor']
13188,['Carlos Campos & Benjamin Franklin']
13189,['Cassagna']
13190,['Alma Ritano']
13191,['Tango Fusion Club']
13192,['Fluff']
13193,['Kiko Navarro']
13194,['Ayhan Sicimoğlu']
13195,['Orquesta Rica']
13196,['La Tira']
13197,['Sixteen Layers']
13198,'UNKLE']
13199,['Gaucho']
13200,['Bassholes']
13201,['Magneta Lane']
13202,['Nazz']
13203,['Ketzer']
13204,['Half Pint']
13205,['Jean Borelli']
13206,['Real']
13207,['Watermelon Slim']
13208,['Korupture']
13209,['Silent Sabotuers'
13210,'J Rodda']
13211,['Silent Sabotuers']
13212,'2bdetermined']
13213,'Savage Christ'
13214,'Jimmy D']
13215,['Guy Sebastian']
13216,['Guy Sebastian'
13217,'Jordin Sparks']
13218,['Petey Pablo']
13219,['Snatam Kaur'
13220,'GuruGanesha Singh']
13221,['Key Of Dreams']
13222,['Miller Anderson']
13223,['Alex Arrowsmith']
13224,['Buildings Breeding']
13225,['Buddy Wakefield']
13226,['Nine Lashes']
13227,['Sasha Allen'
13228,"""'Hair' Tribe""]"
13229,['Will Swenson'
13230,"[""'Hair' Tribe""]"
13231,['Bryce Ryness'
13232,['Darius Nichols'
13233,['Gavin Creel'
13234,'Bryce Ryness'
13235,'Will Swenson'
13236,'Gavin Creel'
13237,'Sasha Allen'
13238,['Caissie Levy'
13239,['Kacie Sheik'
13240,'Allison Case'
13241,'Sasha Allen']
13242,['Will Swenson']
13243,['Andrew Kober']
13244,['Caissie Levy']
13245,'Tommar Wilson']
13246,['Allison Case']
13247,['Steel Burkhardt'
13248,'Andrew Kober'
13249,'Megan Lawrence'
13250,'Nicole Lewis']
13251,['Megan Reinking'
13252,'Jackie Burns'
13253,'Kaitlin Kiyan'
13254,'Darius Nichols'
13255,'Brandon Pearson'
13256,'Nicole Lewis'
13257,'Saycon Sengbloh']
13258,'Caissie Levy'
13259,'Kacie Sheik'
13260,['Hair New Broadway Cast']
13261,'Ato Blankson-Wood'
13262,['Saycon Sengbloh'
13263,['Megan Lawrence'
13264,'Allison Guinn']
13265,['Paris Remillard'
13266,'Maya Sharpe'
13267,'Allison Case']
13268,['Darkness Before Dawn']
13269,['Laura Nyro']
13270,['R.A. The Rugged Man'
13271,'J-Live']
13272,['R.A. The Rugged Man']
13273,'Tragedy Khadafi'
13274,'Timbo King']
13275,'Ayatollah'
13276,'Dynasty The Emp']
13277,'Jedi Mind Tricks']
13278,'Havoc']
13279,'Kool G Rap'
13280,'Big John']
13281,'JoJo Pellegrino'
13282,'Blaq Poet']
13283,'Akinyele']
13284,'Sadat X']
13285,['Lady Bianca']
13286,['Secret Chiefs 3'
13287,'Traditionalists']
13288,['Laia']
13289,['Muri & Mario']
13290,['SimpleGifts'
13291,['İndigo'
13292,'DJ No Frost'
13293,'Nomad']
13294,'Nobody'
13295,'Melike'
13296,'Kozmos Labirent'
13297,'Diyar Pala'
13298,['İndigo']
13299,'Byan Za']
13300,'Melike']
13301,['Gael Garcia Bernal']
13302,['Los Odios'
13303,'Juan Son']
13304,['Juana Molina']
13305,['Devendra Banhart']
13306,['Mexican Institute Of Sound'
13307,'Saul Hernandez of Jaguares']
13308,['Niña Dioz']
13309,['Jóvenes'
13310,'Sexys']
13311,['Los Látigos']
13312,['Adanowsky']
13313,['dios (malos)']
13314,['Quiero Club']
13315,['Kumbia Queers']
13316,['No Semos Machos...PSM']
13317,['Bostich'
13318,'Fussible']
13319,['Disco Ruido!']
13320,['Quiero Club'
13321,'HC']
13322,['Black Lips']
13323,['Madcrasher']
13324,['Madcrasher'
13325,'Joseph Dowsley']
13326,'Cait Griffith']
13327,'Matt Murphy']
13328,['Nanochrist']
13329,['Scapegoat Wax'
13330,'DJ Shortkut']
13331,['Scapegoat Wax']
13332,'The Suspects']
13333,['Dj Uncle Al']
13334,['Air Supply'
13335,'With The Celtic Tenors']
13336,'N/A']
13337,['K7']
13338,['Washed Out']
13339,['Jake Monaco & Jen Hansen']
13340,['Jake Monaco']
13341,['Austin Wintory']
13342,['Austin Wintory & Derek Long']
13343,['Chick Corea'
13344,'Chuck Mangione'
13345,'Jerry Hahn'
13346,'Russell Ferrante'
13347,'Patrice Rushen'
13348,'Mike Finnigan'
13349,'Charlie Bisharat'
13350,'Grant Geissman']
13351,'Grant Geissman'
13352,'Chuck Lorre'
13353,'Dennis C. Brown']
13354,['Adramelech']
13355,['High Road Easy']
13356,['Ascended Essence']
13357,['Buskin & Batteau']
13358,['Via Afrika']
13359,'Mats Bergström']
13360,'Delphin Alard'
13361,['Soul Survivors']
13362,['Bob Lyons']
13363,"[""Maxwell's Demon""]"
13364,['Tiny Tim']
13365,['Stick Figure']
13366,['Mike V & The Rats']
13367,['Charles Tolliver']
13368,['DJ Sadcat']
13369,['Chris Connolly']
13370,['Kenzo']
13371,'The Schubert Ensemble']
13372,'George Caird'
13373,['Lou Gramm']
13374,['Scott Greeson & Kevin Ludwig']
13375,['Svetlanas']
13376,['Space Dimension Controller']
13377,['Wo Fat']
13378,['Mairearad Green']
13379,['Prymary']
13380,['Desert Dwellers']
13381,['Muted']
13382,['Peter Gallway']
13383,['Brewer & Shipley']
13384,['Lynn Anderson']
13385,['Loggins & Messina']
13386,['Paul Revere & The Raiders'
13387,'Mark Lindsay']
13388,['McFadden & Whitehead']
13389,Wind & Fire'
13390,'The Emotions']
13391,['Odyssey']
13392,['Vicki Sue Robinson']
13393,['Mott The Hoople']
13394,['Argent']
13395,['Andrea True Connection']
13396,['Liquid Soul'
13397,'Martin Roth']
13398,'Perfect Stranger']
13399,'Lenny Ibizarre']
13400,['Aya Waska']
13401,['Romanowski']
13402,['Romanowski'
13403,'Phluid']
13404,['Faramarz Assef']
13405,['Mr. Billy & Monty Harper']
13406,['Mr. Billy']
13407,['Monty Harper'
13408,'Mr. Billy']
13409,['Reed Dieffenbach']
13410,['Marco Taggiasco / Robbie Dupree']
13411,['Final Trigger']
13412,['Her & Kings County']
13413,['Friendly Foes']
13414,['Dan Siegel']
13415,['Dwayne Ford']
13416,['The Stanky Brown Group']
13417,['Needfire']
13418,['Toshi Yanagi']
13419,['Vains Of Jenna']
13420,['Orange County Choppers Band'
13421,'Paul Teutul
13422,'Bumblefoot']
13423,['Orange County Choppers Band']
13424,['The Outlaws']
13425,['Molly Hatchet']
13426,['Death Valley Screamers']
13427,['Fatal Smile']
13428,['Roxx']
13429,['Lil Rev']
13430,['Jonnie and Brookie']
13431,['Tony Gerber']
13432,['Age Of Evil']
13433,['John Perinbam']
13434,['Wild Dogs']
13435,['Cirrus Bay']
13436,['Steel Assassin']
13437,['Bitches Sin']
13438,['Saint']
13439,['X-Terra']
13440,['Tracy Huang']
13441,['鳳飛飛']
13442,['江玲']
13443,['林慧萍']
13444,['劉文正']
13445,['林文隆']
13446,['張艾嘉']
13447,['蕭孋珠']
13448,['羅吉鎮']
13449,['金瑞瑤']
13450,['黃舒駿']
13451,['徐乃麟']
13452,['沈雁']
13453,['江蕾']
13454,['高凌風']
13455,['黃介文']
13456,['鄭麗絲']
13457,['黃仲崑']
13458,['Carolyn Rodriguez']
13459,['Miranda Lambert']
13460,['Wildcookie']
13461,['Kinetic Element']
13462,['Homayoun Shajarian']
13463,['Hyperbubble']
13464,['Amazon Ensemble']
13465,['Rat Silo']
13466,['Wolkenfänger und Sternenreiter']
13467,['José José']
13468,['Lhasa De Sela']
13469,['Bayje']
13470,['Bobby BeauSoleil']
13471,['Proxima']
13472,['Mindmapper']
13473,['Michael Wendler'
13474,'Mr. James']
13475,['Loxy'
13476,'Resound']
13477,['Jc'
13478,'Uroyan']
13479,['Charlie Megira'
13480,'The Modern Dance Club']
13481,['Us3']
13482,['陳黎鐘']
13483,['Regina Spektor']
13484,['Art Brut']
13485,['Heinrich von Herzogenberg'
13486,'Oliver Triendl'
13487,'Minguet Quartett']
13488,['Iron Man']
13489,['Datsik']
13490,['Datsik'
13491,'12th Planet']
13492,['Long John Hunter']
13493,['Woods']
13494,['Melissa Horn']
13495,'John Schneiderman'
13496,'Elizabeth Blumenstock'
13497,'William Skeen']
13498,['Jay Clark And The Jones']
13499,['Orquesta Francisco Canaro'
13500,'Nelly Omar']
13501,['Orquesta de Fancisco Canaro'
13502,['José Canet'
13503,['Roberto Grela'
13504,['Orquesta A.P.O.'
13505,['Leslie Mendelson']
13506,['Meg & Dia']
13507,['Meg & Dia'
13508,'Meg Frampton']
